-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 8.62069e-06 8.40241e-06
-3.225 2.58621e-05 2.52072e-05
-3.175 8.62069e-06 8.40241e-06
-3.125 4.31034e-05 4.2012e-05
-3.075 4.31034e-05 4.2012e-05
-3.025 2.58621e-05 2.52072e-05
-2.975 1.72414e-05 1.68048e-05
-2.925 0.000198276 9.77413e-05
-2.875 0.000431034 0.000159191
-2.825 0.000767241 0.000196761
-2.775 0.00125 0.000305244
-2.725 0.00209483 0.00037956
-2.675 0.00316379 0.000488615
-2.625 0.00473276 0.000569289
-2.575 0.00675862 0.000510094
-2.525 0.00924138 0.000626814
-2.475 0.0133966 0.000773762
-2.425 0.0174138 0.000907018
-2.375 0.0201638 0.000932269
-2.325 0.0266466 0.00123089
-2.275 0.0328793 0.00165104
-2.225 0.0418362 0.00205814
-2.175 0.0519224 0.0023892
-2.125 0.0637759 0.0026564
-2.075 0.0757414 0.00241389
-2.025 0.0906379 0.00268866
-1.975 0.106638 0.00303824
-1.925 0.122474 0.00296088
-1.875 0.136207 0.00261322
-1.825 0.152862 0.00280119
-1.775 0.168957 0.00330028
-1.725 0.181647 0.00326453
-1.675 0.195103 0.00336066
-1.625 0.214 0.00327377
-1.575 0.228267 0.00330566
-1.525 0.23856 0.00341963
-1.475 0.248431 0.0028938
-1.425 0.258241 0.00297846
-1.375 0.261466 0.00217127
-1.325 0.267147 0.0038564
-1.275 0.270664 0.00427439
-1.225 0.279233 0.00452238
-1.175 0.282414 0.00425387
-1.125 0.284526 0.00394094
-1.075 0.286638 0.00385952
-1.025 0.284431 0.0037466
-0.975 0.284905 0.00418553
-0.925 0.282216 0.00406374
-0.875 0.276233 0.0045216
-0.825 0.27944 0.00352294
-0.775 0.271905 0.00290998
-0.725 0.267147 0.00405291
-0.675 0.25994 0.00363884
-0.625 0.255052 0.00324425
-0.575 0.253379 0.00382507
-0.525 0.248491 0.00357953
-0.475 0.245819 0.00330807
-0.425 0.244578 0.00292772
-0.375 0.244095 0.00233485
-0.325 0.243164 0.00225748
-0.275 0.239517 0.00243783
-0.225 0.240155 0.00298296
-0.175 0.235543 0.00297218
-0.125 0.234207 0.00382344
-0.075 0.229914 0.00388018
-0.025 0.231379 0.00351965
0.025 0.229569 0.00318386
0.075 0.235914 0.00318831
0.125 0.233698 0.00293485
0.175 0.234905 0.00372065
0.225 0.239172 0.00295496
0.275 0.24144 0.00311065
0.325 0.241147 0.00322801
0.375 0.241009 0.00365097
0.425 0.242862 0.00470807
0.475 0.245284 0.00381622
0.525 0.251172 0.00343722
0.575 0.255353 0.00319846
0.625 0.255353 0.00263873
0.675 0.259888 0.00298207
0.725 0.26419 0.00261419
0.775 0.265957 0.00332896
0.825 0.270095 0.00371494
0.875 0.273009 0.0032031
0.925 0.272371 0.00330121
0.975 0.277422 0.00273303
1.025 0.282216 0.00312909
1.075 0.288207 0.00299756
1.125 0.288121 0.00389584
1.175 0.289569 0.00390493
1.225 0.285164 0.00362386
1.275 0.28131 0.00405318
1.325 0.271612 0.00386284
1.375 0.262103 0.0042697
1.425 0.258543 0.00500528
1.475 0.252664 0.00547391
1.525 0.243948 0.00494347
1.575 0.228603 0.00430836
1.625 0.214991 0.00449946
1.675 0.200672 0.00474852
1.725 0.184164 0.0033084
1.775 0.166784 0.00417
1.825 0.154129 0.00401334
1.875 0.137293 0.00373492
1.925 0.120517 0.00317602
1.975 0.10619 0.00297912
2.025 0.0887586 0.00282484
2.075 0.0763534 0.00290818
2.125 0.0633707 0.00246641
2.175 0.0530172 0.00216784
2.225 0.0425862 0.00190461
2.275 0.0334655 0.00158526
2.325 0.0249052 0.000969931
2.375 0.020069 0.00095089
2.425 0.0156293 0.000986176
2.475 0.0113448 0.000706539
2.525 0.00848276 0.000887102
2.575 0.00606034 0.000756784
2.625 0.00412931 0.000442851
2.675 0.00261207 0.000329232
2.725 0.00169828 0.000269395
2.775 0.00125 0.000258872
2.825 0.000715517 0.000192098
2.875 0.000482759 0.000140388
2.925 0.000155172 5.70531e-05
2.975 7.75862e-05 3.75272e-05
3.025 1.72414e-05 1.68048e-05
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
