	1	-5.49725	-5.49725	0
	2	-5.4761	-5.48668	0.0105732
	3	-5.48523	-5.48619	0.00612349
	4	-5.46721	-5.48145	0.00642384
	5	-5.46628	-5.47842	0.00582816
	6	-5.43723	-5.47155	0.00835279
	7	-5.44702	-5.46805	0.00788151
	8	-5.47056	-5.46836	0.00683284
	9	-5.46117	-5.46756	0.00607871
	10	-5.4807	-5.46888	0.00559338
