	1	0.0512993	nan
	1	0.0769489	nan
	1	0.102599	nan
	1	0.128248	nan
	1	0.153898	nan
	1	0.179547	0
	1	0.205197	0
	1	0.230847	0
	1	0.256496	0
	1	0.282146	0
	1	0.307796	0
	1	0.333445	0
	1	0.359095	0
	1	0.384745	0
	1	0.410394	0
	1	0.436044	0
	1	0.461694	0
	1	0.487343	0
	1	0.512993	0
	1	0.538642	0
	1	0.564292	0
	1	0.589942	0
	1	0.615591	0
	1	0.641241	0
	1	0.666891	0
	1	0.69254	0
	1	0.71819	0
	1	0.74384	0
	1	0.769489	0
	1	0.795139	0
	1	0.820788	0
	1	0.846438	0
	1	0.872088	0
	1	0.897737	0
	1	0.923387	0.00141667
	1	0.949037	0.02152
	1	0.974686	0.135111
	1	1.00034	0.491929
	1	1.02599	1.041
	1	1.05164	1.67206
	1	1.07728	2.09842
	1	1.10293	2.31324
	1	1.12858	2.34894
	1	1.15423	2.26643
	1	1.17988	2.0741
	1	1.20553	1.83161
	1	1.23118	1.66405
	1	1.25683	1.47473
	1	1.28248	1.32317
	1	1.30813	1.18663
	1	1.33378	1.08028
	1	1.35943	0.970038
	1	1.38508	0.90363
	1	1.41073	0.819679
	1	1.43638	0.771276
	1	1.46203	0.7388
	1	1.48768	0.706581
	1	1.51333	0.667094
	1	1.53898	0.649224
	1	1.56463	0.638058
	1	1.59028	0.643493
	1	1.61593	0.630685
	1	1.64158	0.627105
	1	1.66723	0.646462
	1	1.69288	0.648741
	1	1.71853	0.68388
	1	1.74418	0.7092
	1	1.76983	0.725955
	1	1.79547	0.765165
	1	1.82112	0.797785
	1	1.84677	0.829542
	1	1.87242	0.886755
	1	1.89807	0.914851
	1	1.92372	0.957596
	1	1.94937	0.986692
	1	1.97502	1.03176
	1	2.00067	1.06811
	1	2.02632	1.09299
	1	2.05197	1.13688
	1	2.07762	1.1618
	1	2.10327	1.16976
	1	2.12892	1.17496
	1	2.15457	1.18225
	1	2.18022	1.16072
	1	2.20587	1.13836
	1	2.23152	1.11573
	1	2.25717	1.0926
	1	2.28282	1.0623
	1	2.30847	1.0294
	1	2.33412	1.00472
	1	2.35977	0.982897
	1	2.38542	0.950875
	1	2.41107	0.928638
	1	2.43672	0.909054
	1	2.46237	0.894153
	1	2.48802	0.882517
	1	2.51366	0.873435
	1	2.53931	0.871801
	1	2.56496	0.850368
	1	2.59061	0.858021
	2	0.0512993	nan
	2	0.0769489	nan
	2	0.102599	nan
	2	0.128248	nan
	2	0.153898	nan
	2	0.179547	0
	2	0.205197	0
	2	0.230847	0
	2	0.256496	0
	2	0.282146	0
	2	0.307796	0
	2	0.333445	0
	2	0.359095	0
	2	0.384745	0
	2	0.410394	0
	2	0.436044	0
	2	0.461694	0
	2	0.487343	0
	2	0.512993	0
	2	0.538642	0
	2	0.564292	0
	2	0.589942	0
	2	0.615591	0
	2	0.641241	0
	2	0.666891	0
	2	0.69254	0
	2	0.71819	0
	2	0.74384	0
	2	0.769489	0
	2	0.795139	0
	2	0.820788	0
	2	0.846438	0
	2	0.872088	0
	2	0.897737	0
	2	0.923387	0.000833333
	2	0.949037	0.02512
	2	0.974686	0.151704
	2	1.00034	0.514429
	2	1.02599	1.06013
	2	1.05164	1.65968
	2	1.07728	2.1317
	2	1.10293	2.38229
	2	1.12858	2.37256
	2	1.15423	2.23778
	2	1.17988	2.03969
	2	1.20553	1.82546
	2	1.23118	1.61312
	2	1.25683	1.46968
	2	1.28248	1.32235
	2	1.30813	1.15688
	2	1.33378	1.0578
	2	1.35943	0.980846
	2	1.38508	0.893148
	2	1.41073	0.836071
	2	1.43638	0.767966
	2	1.46203	0.734633
	2	1.48768	0.703516
	2	1.51333	0.683219
	2	1.53898	0.644896
	2	1.56463	0.644348
	2	1.59028	0.630535
	2	1.61593	0.630986
	2	1.64158	0.633658
	2	1.66723	0.640769
	2	1.69288	0.647358
	2	1.71853	0.676434
	2	1.74418	0.7004
	2	1.76983	0.740886
	2	1.79547	0.747758
	2	1.82112	0.804516
	2	1.84677	0.839
	2	1.87242	0.89298
	2	1.89807	0.928871
	2	1.92372	0.979577
	2	1.94937	1.00249
	2	1.97502	1.04445
	2	2.00067	1.09104
	2	2.02632	1.11077
	2	2.05197	1.13186
	2	2.07762	1.1775
	2	2.10327	1.15889
	2	2.12892	1.16214
	2	2.15457	1.16992
	2	2.18022	1.16531
	2	2.20587	1.13515
	2	2.23152	1.10941
	2	2.25717	1.08178
	2	2.28282	1.04695
	2	2.30847	1.02119
	2	2.33412	0.993203
	2	2.35977	0.974859
	2	2.38542	0.947087
	2	2.41107	0.930209
	2	2.43672	0.909377
	2	2.46237	0.891118
	2	2.48802	0.881782
	2	2.51366	0.873153
	2	2.53931	0.848928
	2	2.56496	0.847286
	2	2.59061	0.843809
	3	0.0512993	nan
	3	0.0769489	nan
	3	0.102599	nan
	3	0.128248	nan
	3	0.153898	nan
	3	0.179547	0
	3	0.205197	0
	3	0.230847	0
	3	0.256496	0
	3	0.282146	0
	3	0.307796	0
	3	0.333445	0
	3	0.359095	0
	3	0.384745	0
	3	0.410394	0
	3	0.436044	0
	3	0.461694	0
	3	0.487343	0
	3	0.512993	0
	3	0.538642	0
	3	0.564292	0
	3	0.589942	0
	3	0.615591	0
	3	0.641241	0
	3	0.666891	0
	3	0.69254	0
	3	0.71819	0
	3	0.74384	0
	3	0.769489	0
	3	0.795139	0
	3	0.820788	0
	3	0.846438	0
	3	0.872088	0
	3	0.897737	0
	3	0.923387	0.000916667
	3	0.949037	0.0196
	3	0.974686	0.146741
	3	1.00034	0.503571
	3	1.02599	1.08873
	3	1.05164	1.69845
	3	1.07728	2.11824
	3	1.10293	2.36794
	3	1.12858	2.31989
	3	1.15423	2.25946
	3	1.17988	2.06144
	3	1.20553	1.866
	3	1.23118	1.62949
	3	1.25683	1.47609
	3	1.28248	1.31991
	3	1.30813	1.18196
	3	1.33378	1.05964
	3	1.35943	0.979615
	3	1.38508	0.900556
	3	1.41073	0.822107
	3	1.43638	0.780448
	3	1.46203	0.724
	3	1.48768	0.689516
	3	1.51333	0.660563
	3	1.53898	0.63406
	3	1.56463	0.621043
	3	1.59028	0.615944
	3	1.61593	0.62663
	3	1.64158	0.629947
	3	1.66723	0.642718
	3	1.69288	0.645531
	3	1.71853	0.665928
	3	1.74418	0.707788
	3	1.76983	0.736568
	3	1.79547	0.770044
	3	1.82112	0.792043
	3	1.84677	0.852042
	3	1.87242	0.888571
	3	1.89807	0.945188
	3	1.92372	0.970077
	3	1.94937	0.99372
	3	1.97502	1.03362
	3	2.00067	1.07075
	3	2.02632	1.1089
	3	2.05197	1.13932
	3	2.07762	1.1563
	3	2.10327	1.17077
	3	2.12892	1.17786
	3	2.15457	1.1638
	3	2.18022	1.16373
	3	2.20587	1.14117
	3	2.23152	1.1151
	3	2.25717	1.10197
	3	2.28282	1.06878
	3	2.30847	1.02952
	3	2.33412	1.01136
	3	2.35977	0.982295
	3	2.38542	0.965287
	3	2.41107	0.933828
	3	2.43672	0.911257
	3	2.46237	0.889588
	3	2.48802	0.876908
	3	2.51366	0.869718
	3	2.53931	0.843867
	3	2.56496	0.830411
	3	2.59061	0.840202
	4	0.0512993	nan
	4	0.0769489	nan
	4	0.102599	nan
	4	0.128248	nan
	4	0.153898	nan
	4	0.179547	0
	4	0.205197	0
	4	0.230847	0
	4	0.256496	0
	4	0.282146	0
	4	0.307796	0
	4	0.333445	0
	4	0.359095	0
	4	0.384745	0
	4	0.410394	0
	4	0.436044	0
	4	0.461694	0
	4	0.487343	0
	4	0.512993	0
	4	0.538642	0
	4	0.564292	0
	4	0.589942	0
	4	0.615591	0
	4	0.641241	0
	4	0.666891	0
	4	0.69254	0
	4	0.71819	0
	4	0.74384	0
	4	0.769489	0
	4	0.795139	0
	4	0.820788	0
	4	0.846438	0
	4	0.872088	0
	4	0.897737	8.69565e-05
	4	0.923387	0.00108333
	4	0.949037	0.02216
	4	0.974686	0.148222
	4	1.00034	0.520714
	4	1.02599	1.0852
	4	1.05164	1.72361
	4	1.07728	2.11152
	4	1.10293	2.35318
	4	1.12858	2.33089
	4	1.15423	2.25946
	4	1.17988	2.054
	4	1.20553	1.82654
	4	1.23118	1.61363
	4	1.25683	1.4745
	4	1.28248	1.29983
	4	1.30813	1.16825
	4	1.33378	1.0534
	4	1.35943	0.966962
	4	1.38508	0.878111
	4	1.41073	0.844857
	4	1.43638	0.783931
	4	1.46203	0.734967
	4	1.48768	0.689355
	4	1.51333	0.675375
	4	1.53898	0.636149
	4	1.56463	0.630116
	4	1.59028	0.627408
	4	1.61593	0.634877
	4	1.64158	0.635132
	4	1.66723	0.641077
	4	1.69288	0.662568
	4	1.71853	0.678651
	4	1.74418	0.709835
	4	1.76983	0.728727
	4	1.79547	0.76411
	4	1.82112	0.812624
	4	1.84677	0.852458
	4	1.87242	0.894041
	4	1.89807	0.918416
	4	1.92372	0.95825
	4	1.94937	0.99871
	4	1.97502	1.04587
	4	2.00067	1.08582
	4	2.02632	1.11704
	4	2.05197	1.145
	4	2.07762	1.14896
	4	2.10327	1.17095
	4	2.12892	1.16844
	4	2.15457	1.16666
	4	2.18022	1.14478
	4	2.20587	1.12721
	4	2.23152	1.11597
	4	2.25717	1.07596
	4	2.28282	1.06016
	4	2.30847	1.02173
	4	2.33412	0.998392
	4	2.35977	0.979231
	4	2.38542	0.959588
	4	2.41107	0.92854
	4	2.43672	0.9
	4	2.46237	0.898271
	4	2.48802	0.87392
	4	2.51366	0.874294
	4	2.53931	0.861414
	4	2.56496	0.849773
	4	2.59061	0.851479
	5	0.0512993	nan
	5	0.0769489	nan
	5	0.102599	nan
	5	0.128248	nan
	5	0.153898	nan
	5	0.179547	0
	5	0.205197	0
	5	0.230847	0
	5	0.256496	0
	5	0.282146	0
	5	0.307796	0
	5	0.333445	0
	5	0.359095	0
	5	0.384745	0
	5	0.410394	0
	5	0.436044	0
	5	0.461694	0
	5	0.487343	0
	5	0.512993	0
	5	0.538642	0
	5	0.564292	0
	5	0.589942	0
	5	0.615591	0
	5	0.641241	0
	5	0.666891	0
	5	0.69254	0
	5	0.71819	0
	5	0.74384	0
	5	0.769489	0
	5	0.795139	0
	5	0.820788	0
	5	0.846438	0
	5	0.872088	0
	5	0.897737	0
	5	0.923387	0.001
	5	0.949037	0.0196
	5	0.974686	0.142741
	5	1.00034	0.522643
	5	1.02599	1.07687
	5	1.05164	1.72774
	5	1.07728	2.10842
	5	1.10293	2.37265
	5	1.12858	2.34156
	5	1.15423	2.22822
	5	1.17988	2.04385
	5	1.20553	1.79502
	5	1.23118	1.61302
	5	1.25683	1.48655
	5	1.28248	1.31204
	5	1.30813	1.17037
	5	1.33378	1.05332
	5	1.35943	0.981538
	5	1.38508	0.888667
	5	1.41073	0.828464
	5	1.43638	0.778621
	5	1.46203	0.7235
	5	1.48768	0.698
	5	1.51333	0.667094
	5	1.53898	0.660269
	5	1.56463	0.626348
	5	1.59028	0.62293
	5	1.61593	0.63674
	5	1.64158	0.634658
	5	1.66723	0.647538
	5	1.69288	0.668963
	5	1.71853	0.685928
	5	1.74418	0.718918
	5	1.76983	0.753477
	5	1.79547	0.766484
	5	1.82112	0.815914
	5	1.84677	0.843812
	5	1.87242	0.881184
	5	1.89807	0.930475
	5	1.92372	0.943635
	5	1.94937	0.987402
	5	1.97502	1.03004
	5	2.00067	1.08023
	5	2.02632	1.10951
	5	2.05197	1.13442
	5	2.07762	1.14418
	5	2.10327	1.16094
	5	2.12892	1.16713
	5	2.15457	1.17125
	5	2.18022	1.14686
	5	2.20587	1.11987
	5	2.23152	1.10427
	5	2.25717	1.07457
	5	2.28282	1.04966
	5	2.30847	1.02425
	5	2.33412	0.99783
	5	2.35977	0.974064
	5	2.38542	0.942287
	5	2.41107	0.932638
	5	2.43672	0.917425
	5	2.46237	0.904906
	5	2.48802	0.88692
	5	2.51366	0.881672
	5	2.53931	0.867425
	5	2.56496	0.860227
	5	2.59061	0.865723
	6	0.0512993	nan
	6	0.0769489	nan
	6	0.102599	nan
	6	0.128248	nan
	6	0.153898	nan
	6	0.179547	0
	6	0.205197	0
	6	0.230847	0
	6	0.256496	0
	6	0.282146	0
	6	0.307796	0
	6	0.333445	0
	6	0.359095	0
	6	0.384745	0
	6	0.410394	0
	6	0.436044	0
	6	0.461694	0
	6	0.487343	0
	6	0.512993	0
	6	0.538642	0
	6	0.564292	0
	6	0.589942	0
	6	0.615591	0
	6	0.641241	0
	6	0.666891	0
	6	0.69254	0
	6	0.71819	0
	6	0.74384	0
	6	0.769489	0
	6	0.795139	0
	6	0.820788	0
	6	0.846438	0
	6	0.872088	0
	6	0.897737	0
	6	0.923387	0.00075
	6	0.949037	0.02272
	6	0.974686	0.15237
	6	1.00034	0.543214
	6	1.02599	1.13433
	6	1.05164	1.74271
	6	1.07728	2.15212
	6	1.10293	2.41382
	6	1.12858	2.35622
	6	1.15423	2.24195
	6	1.17988	2.03667
	6	1.20553	1.796
	6	1.23118	1.58479
	6	1.25683	1.43945
	6	1.28248	1.27278
	6	1.30813	1.11958
	6	1.33378	1.03176
	6	1.35943	0.934385
	6	1.38508	0.86637
	6	1.41073	0.818857
	6	1.43638	0.761
	6	1.46203	0.723133
	6	1.48768	0.706323
	6	1.51333	0.684125
	6	1.53898	0.660716
	6	1.56463	0.64658
	6	1.59028	0.644986
	6	1.61593	0.657205
	6	1.64158	0.648474
	6	1.66723	0.663103
	6	1.69288	0.66879
	6	1.71853	0.695976
	6	1.74418	0.723624
	6	1.76983	0.745636
	6	1.79547	0.787824
	6	1.82112	0.822516
	6	1.84677	0.856125
	6	1.87242	0.887653
	6	1.89807	0.92604
	6	1.92372	0.968673
	6	1.94937	0.99314
	6	1.97502	1.02762
	6	2.00067	1.07457
	6	2.02632	1.11103
	6	2.05197	1.12612
	6	2.07762	1.13817
	6	2.10327	1.15879
	6	2.12892	1.16296
	6	2.15457	1.16057
	6	2.18022	1.15247
	6	2.20587	1.12423
	6	2.23152	1.08697
	6	2.25717	1.0774
	6	2.28282	1.05548
	6	2.30847	1.01863
	6	2.33412	0.984641
	6	2.35977	0.970372
	6	2.38542	0.94805
	6	2.41107	0.931276
	6	2.43672	0.907796
	6	2.46237	0.891341
	6	2.48802	0.883322
	6	2.51366	0.87278
	6	2.53931	0.863646
	6	2.56496	0.849297
	6	2.59061	0.859702
	7	0.0512993	nan
	7	0.0769489	nan
	7	0.102599	nan
	7	0.128248	nan
	7	0.153898	nan
	7	0.179547	0
	7	0.205197	0
	7	0.230847	0
	7	0.256496	0
	7	0.282146	0
	7	0.307796	0
	7	0.333445	0
	7	0.359095	0
	7	0.384745	0
	7	0.410394	0
	7	0.436044	0
	7	0.461694	0
	7	0.487343	0
	7	0.512993	0
	7	0.538642	0
	7	0.564292	0
	7	0.589942	0
	7	0.615591	0
	7	0.641241	0
	7	0.666891	0
	7	0.69254	0
	7	0.71819	0
	7	0.74384	0
	7	0.769489	0
	7	0.795139	0
	7	0.820788	0
	7	0.846438	0
	7	0.872088	0
	7	0.897737	0
	7	0.923387	0.00158333
	7	0.949037	0.02504
	7	0.974686	0.160593
	7	1.00034	0.527857
	7	1.02599	1.10767
	7	1.05164	1.71374
	7	1.07728	2.10758
	7	1.10293	2.37118
	7	1.12858	2.30839
	7	1.15423	2.23746
	7	1.17988	2.03728
	7	1.20553	1.82756
	7	1.23118	1.61102
	7	1.25683	1.47014
	7	1.28248	1.30022
	7	1.30813	1.17508
	7	1.33378	1.04404
	7	1.35943	0.960654
	7	1.38508	0.890407
	7	1.41073	0.822964
	7	1.43638	0.767483
	7	1.46203	0.734
	7	1.48768	0.692871
	7	1.51333	0.661094
	7	1.53898	0.638746
	7	1.56463	0.62858
	7	1.59028	0.631577
	7	1.61593	0.630603
	7	1.64158	0.636026
	7	1.66723	0.653051
	7	1.69288	0.667679
	7	1.71853	0.695928
	7	1.74418	0.724918
	7	1.76983	0.742386
	7	1.79547	0.782593
	7	1.82112	0.820129
	7	1.84677	0.859938
	7	1.87242	0.898918
	7	1.89807	0.937406
	7	1.92372	0.967404
	7	1.94937	1.01432
	7	1.97502	1.03256
	7	2.00067	1.07861
	7	2.02632	1.1172
	7	2.05197	1.1342
	7	2.07762	1.14937
	7	2.10327	1.15839
	7	2.12892	1.15016
	7	2.15457	1.13089
	7	2.18022	1.14447
	7	2.20587	1.1078
	7	2.23152	1.08933
	7	2.25717	1.0769
	7	2.28282	1.04263
	7	2.30847	1.02363
	7	2.33412	0.99132
	7	2.35977	0.980833
	7	2.38542	0.951425
	7	2.41107	0.950172
	7	2.43672	0.917246
	7	2.46237	0.904012
	7	2.48802	0.897207
	7	2.51366	0.87887
	7	2.53931	0.859923
	7	2.56496	0.845881
	7	2.59061	0.850394
	8	0.0512993	nan
	8	0.0769489	nan
	8	0.102599	nan
	8	0.128248	nan
	8	0.153898	nan
	8	0.179547	0
	8	0.205197	0
	8	0.230847	0
	8	0.256496	0
	8	0.282146	0
	8	0.307796	0
	8	0.333445	0
	8	0.359095	0
	8	0.384745	0
	8	0.410394	0
	8	0.436044	0
	8	0.461694	0
	8	0.487343	0
	8	0.512993	0
	8	0.538642	0
	8	0.564292	0
	8	0.589942	0
	8	0.615591	0
	8	0.641241	0
	8	0.666891	0
	8	0.69254	0
	8	0.71819	0
	8	0.74384	0
	8	0.769489	0
	8	0.795139	0
	8	0.820788	0
	8	0.846438	0
	8	0.872088	0
	8	0.897737	0
	8	0.923387	0.000666667
	8	0.949037	0.0212
	8	0.974686	0.150296
	8	1.00034	0.507
	8	1.02599	1.0946
	8	1.05164	1.70974
	8	1.07728	2.1337
	8	1.10293	2.37841
	8	1.12858	2.33072
	8	1.15423	2.26919
	8	1.17988	2.04877
	8	1.20553	1.83556
	8	1.23118	1.63488
	8	1.25683	1.4385
	8	1.28248	1.29265
	8	1.30813	1.16729
	8	1.33378	1.04588
	8	1.35943	0.949231
	8	1.38508	0.886815
	8	1.41073	0.820071
	8	1.43638	0.76369
	8	1.46203	0.734467
	8	1.48768	0.690839
	8	1.51333	0.678438
	8	1.53898	0.649284
	8	1.56463	0.642899
	8	1.59028	0.646366
	8	1.61593	0.649397
	8	1.64158	0.643132
	8	1.66723	0.662103
	8	1.69288	0.663506
	8	1.71853	0.687735
	8	1.74418	0.699435
	8	1.76983	0.738818
	8	1.79547	0.769231
	8	1.82112	0.808323
	8	1.84677	0.834083
	8	1.87242	0.872245
	8	1.89807	0.926673
	8	1.92372	0.960019
	8	1.94937	1.00636
	8	1.97502	1.03869
	8	2.00067	1.08327
	8	2.02632	1.10405
	8	2.05197	1.13951
	8	2.07762	1.14975
	8	2.10327	1.15466
	8	2.12892	1.16372
	8	2.15457	1.16692
	8	2.18022	1.14313
	8	2.20587	1.10996
	8	2.23152	1.09774
	8	2.25717	1.07126
	8	2.28282	1.05684
	8	2.30847	1.02636
	8	2.33412	0.999582
	8	2.35977	0.986962
	8	2.38542	0.965037
	8	2.41107	0.942515
	8	2.43672	0.914048
	8	2.46237	0.895835
	8	2.48802	0.893264
	8	2.51366	0.882328
	8	2.53931	0.859315
	8	2.56496	0.847254
	8	2.59061	0.849596
	9	0.0512993	nan
	9	0.0769489	nan
	9	0.102599	nan
	9	0.128248	nan
	9	0.153898	nan
	9	0.179547	0
	9	0.205197	0
	9	0.230847	0
	9	0.256496	0
	9	0.282146	0
	9	0.307796	0
	9	0.333445	0
	9	0.359095	0
	9	0.384745	0
	9	0.410394	0
	9	0.436044	0
	9	0.461694	0
	9	0.487343	0
	9	0.512993	0
	9	0.538642	0
	9	0.564292	0
	9	0.589942	0
	9	0.615591	0
	9	0.641241	0
	9	0.666891	0
	9	0.69254	0
	9	0.71819	0
	9	0.74384	0
	9	0.769489	0
	9	0.795139	0
	9	0.820788	0
	9	0.846438	0
	9	0.872088	0
	9	0.897737	0
	9	0.923387	0.001
	9	0.949037	0.02648
	9	0.974686	0.155185
	9	1.00034	0.509643
	9	1.02599	1.08893
	9	1.05164	1.73148
	9	1.07728	2.14461
	9	1.10293	2.37824
	9	1.12858	2.34706
	9	1.15423	2.28578
	9	1.17988	2.05154
	9	1.20553	1.83161
	9	1.23118	1.60172
	9	1.25683	1.47509
	9	1.28248	1.30204
	9	1.30813	1.14558
	9	1.33378	1.02464
	9	1.35943	0.954538
	9	1.38508	0.86837
	9	1.41073	0.819214
	9	1.43638	0.768138
	9	1.46203	0.7368
	9	1.48768	0.689161
	9	1.51333	0.674562
	9	1.53898	0.651015
	9	1.56463	0.616319
	9	1.59028	0.620563
	9	1.61593	0.630164
	9	1.64158	0.630316
	9	1.66723	0.642872
	9	1.69288	0.662321
	9	1.71853	0.68441
	9	1.74418	0.709247
	9	1.76983	0.728682
	9	1.79547	0.77011
	9	1.82112	0.825462
	9	1.84677	0.850625
	9	1.87242	0.894714
	9	1.89807	0.93204
	9	1.92372	0.988423
	9	1.94937	1.01105
	9	1.97502	1.06091
	9	2.00067	1.0783
	9	2.02632	1.12122
	9	2.05197	1.14658
	9	2.07762	1.16008
	9	2.10327	1.1689
	9	2.12892	1.17839
	9	2.15457	1.16835
	9	2.18022	1.14083
	9	2.20587	1.11911
	9	2.23152	1.1019
	9	2.25717	1.07029
	9	2.28282	1.05074
	9	2.30847	1.02525
	9	2.33412	0.992392
	9	2.35977	0.964564
	9	2.38542	0.93095
	9	2.41107	0.918233
	9	2.43672	0.904982
	9	2.46237	0.883859
	9	2.48802	0.887609
	9	2.51366	0.871333
	9	2.53931	0.855823
	9	2.56496	0.841589
	9	2.59061	0.848851
	10	0.0512993	nan
	10	0.0769489	nan
	10	0.102599	nan
	10	0.128248	nan
	10	0.153898	nan
	10	0.179547	0
	10	0.205197	0
	10	0.230847	0
	10	0.256496	0
	10	0.282146	0
	10	0.307796	0
	10	0.333445	0
	10	0.359095	0
	10	0.384745	0
	10	0.410394	0
	10	0.436044	0
	10	0.461694	0
	10	0.487343	0
	10	0.512993	0
	10	0.538642	0
	10	0.564292	0
	10	0.589942	0
	10	0.615591	0
	10	0.641241	0
	10	0.666891	0
	10	0.69254	0
	10	0.71819	0
	10	0.74384	0
	10	0.769489	0
	10	0.795139	0
	10	0.820788	0
	10	0.846438	0
