0	1.41919	0
1	2.21895	0.799755
2	3.00841	0.914577
3	3.79663	1.01957
4	4.56789	1.10388
5	5.35119	1.19412
6	6.11992	1.26865
7	6.8939	1.34393
8	7.67394	1.41889
9	8.44393	1.48441
10	9.21582	1.54876
11	9.96944	1.60213
12	10.7118	1.65016
13	11.4513	1.69733
14	12.1928	1.74544
15	12.9315	1.79203
16	13.6784	1.84159
17	14.4293	1.8917
18	15.1834	1.94176
19	15.9424	1.99238
20	16.6935	2.03855
21	17.4381	2.0814
22	18.191	2.12661
23	18.9496	2.1728
24	19.6967	2.21393
25	20.4423	2.25398
26	21.1874	2.29329
27	21.9298	2.33126
28	22.6664	2.36695
29	23.409	2.40426
30	24.1523	2.44133
31	24.887	2.47535
32	25.6152	2.50723
33	26.3476	2.54025
34	27.0821	2.57365
35	27.8154	2.60642
36	28.5517	2.63974
37	29.2912	2.67365
38	30.0321	2.70753
39	30.7734	2.74112
40	31.5108	2.77325
41	32.2498	2.80551
42	32.9886	2.83735
43	33.7234	2.86785
44	34.4594	2.89841
45	35.1958	2.92879
46	35.9271	2.95762
47	36.6609	2.9869
48	37.3938	3.01572
49	38.1352	3.04638
50	38.8755	3.07644
51	39.62	3.10721
52	40.3659	3.13796
53	41.1079	3.16745
54	41.8485	3.19631
55	42.5909	3.2253
56	43.3356	3.25457
57	44.0786	3.28314
58	44.8235	3.31188
59	45.5676	3.34015
60	46.3092	3.3676
61	47.0513	3.39493
62	47.7947	3.42234
63	48.5357	3.44897
64	49.2756	3.47518
65	50.0184	3.50181
66	50.7622	3.52843
67	51.5063	3.55491
68	52.2523	3.58157
69	52.9991	3.60816
70	53.7482	3.63499
71	54.4996	3.66207
72	55.2513	3.68896
73	56.0012	3.71523
74	56.7492	3.74091
75	57.4959	3.76612
76	58.2409	3.79083
77	58.985	3.81518
78	59.7296	3.83946
79	60.4733	3.86343
80	61.2159	3.88703
81	61.9592	3.91061
82	62.7016	3.93389
83	63.4459	3.9574
84	64.1904	3.98081
85	64.9362	4.00431
86	65.6792	4.02716
87	66.4211	4.04967
88	67.1637	4.07219
89	67.908	4.09491
90	68.6519	4.11741
91	69.3955	4.13973
92	70.1384	4.16182
93	70.8848	4.18443
94	71.6327	4.20716
95	72.382	4.22999
96	73.1291	4.2523
97	73.8755	4.27436
98	74.6198	4.29593
99	75.3631	4.31722
