0	0	6.95264e-310	5.08888e-322	6.95264e-310	6.90699e-310	0	0	0	0	0	0.4833	0	2.63804	1.85807	1.16135	0.65584	0.533018	0.548424	0.642416	0.744658	0.803233	1.01051	1.286	1.50181	1.2667	1.03946	0.93836	0.863877	0.842203	
0	0	0	0	0	0	0	0	0	0	0	0.53898	2.55832	2.54105	1.76138	1.00192	0.719693	0.59748	0.602664	0.650165	0.759383	0.874632	1.10073	1.22517	1.32604	1.17016	1.09024	0.981616	0.911768	0.864892	
0	0	0	0	0	0	0	0	0	0	0.00267128	0.507799	2.53947	2.65096	1.71234	1.07551	0.662334	0.616723	0.585445	0.609094	0.689265	0.937106	1.11412	1.25345	1.26321	1.25174	1.12297	0.994865	0.882017	0.863198	
0	0	0	0	0	0	0	0	0	0	0	0.545661	2.51119	2.58469	1.70393	1.02523	0.737009	0.589783	0.659486	0.632342	0.706794	0.902681	1.09957	1.19209	1.29168	1.20959	1.14144	0.981225	0.930272	0.868955	
0	0	0	0	0	0	0	0	0	0	0	0.583524	2.59979	2.61056	1.57501	1.02645	0.637442	0.577276	0.613856	0.676513	0.837916	0.930093	1.11936	1.16167	1.25191	1.21911	1.08772	1.01006	0.891813	0.849653	
0	0	0	0	0	0	0	0	0	0	0	0.605796	2.67332	2.6251	1.4503	0.973717	0.729433	0.648473	0.606969	0.662564	0.800052	0.935192	1.04311	1.20063	1.28775	1.25219	1.10199	0.970315	0.859522	0.88284	
0	0	0	0	0	0	0	0	0	0	0	0.501117	2.67521	2.51842	1.5526	1.05956	0.786792	0.662905	0.606969	0.633117	0.68646	0.893119	1.08211	1.16594	1.27155	1.31111	1.16284	1.03617	0.876575	0.826964	
0	0	0	0	0	0	0	0	0	0	0	0.516708	2.50742	2.6251	1.69272	1.03503	0.690472	0.5792	0.59922	0.615294	0.786729	0.951131	1.07745	1.22037	1.26762	1.19554	1.15822	0.98824	0.910317	0.819175	
0	0	0	0	0	0	0	0	0	0	0	0.563479	2.47725	2.59924	1.68992	1.04852	0.682897	0.60614	0.591472	0.619943	0.740451	0.958143	1.10248	1.19262	1.25633	1.22636	1.14102	1.02175	0.889999	0.859473	
0	0	0	0	0	0	0	0	0	0	0.00267128	0.567933	2.54512	2.62995	1.57922	0.992113	0.737009	0.62442	0.603525	0.643966	0.772706	0.937743	1.10131	1.13446	1.24995	1.25355	1.14899	1.00032	0.907052	0.87268	
