1	0.0490494	0.0490494	0
2	0.0492903	0.0491699	0.000120427
3	0.0485905	0.0489768	0.000205255
4	0.0488696	0.04895	0.000147588
5	0.0486201	0.048884	0.000131992
6	0.0487652	0.0488642	0.000109575
7	0.0485466	0.0488188	0.000103122
8	0.0488891	0.0488276	8.97365e-05
9	0.0490299	0.0488501	8.22714e-05
10	0.0490992	0.048875	7.76886e-05
