1 0.884148 0
2 0.866279 0.0178684
3 0.856311 0.0143453
4 0.855738 0.0101598
5 0.859511 0.00872743
6 0.857458 0.00741571
7 0.859483 0.00658637
8 0.859127 0.00571506
9 0.860011 0.00511707
10 0.859643 0.00459158
