0	0	0	0	0	0	0	0	0	0	0.0133564	0.888649	2.47914	2.26625	1.51896	1.03013	0.817095	0.646549	0.698229	0.711385	0.761487	0.851682	1.06348	1.18835	1.24406	1.25763	1.10745	0.967977	0.89907	0.860151	
0	0	0	0	0	0	0	0	0	0	0.00801384	0.951011	2.56209	2.2016	1.47833	1.0289	0.73268	0.722557	0.637102	0.697436	0.807064	0.912243	1.053	1.19476	1.23522	1.18739	1.10871	1.01474	0.864239	0.879453	
0	0	0	0	0	0	0	0	0	0	0.00534256	1.02228	2.56209	2.22907	1.4461	0.994564	0.745667	0.607102	0.668957	0.743932	0.830203	0.92563	1.09957	1.21557	1.24258	1.17243	1.02142	0.964079	0.898707	0.900788	
0	0	0	0	0	0	0	0	0	0	0.00801384	0.988873	2.6884	2.24524	1.39145	0.983529	0.666663	0.693693	0.608691	0.71061	0.867366	1.0085	1.11179	1.17341	1.2308	1.17198	1.03527	0.971482	0.919025	0.91264	
0	0	0	0	0	0	0	0	0	0	0.00267128	0.971055	2.70348	2.1725	1.42508	1.01786	0.744584	0.658094	0.688759	0.694336	0.728531	0.923718	1.12634	1.25719	1.24995	1.15612	1.05709	0.984732	0.925919	0.878099	
0	0	0	0	0	0	0	0	0	0	0.0160277	0.982191	2.51307	2.19351	1.50495	1.02768	0.781381	0.628268	0.650877	0.708285	0.781821	0.936468	1.08909	1.20543	1.26713	1.20687	1.04828	0.971094	0.87331	0.889951	
0	0	0	0	0	0	0	0	0	0	0.0160277	0.881967	2.57152	2.21453	1.52177	1.0056	0.791121	0.681185	0.652599	0.685037	0.741152	0.892482	1.10015	1.27586	1.21804	1.1756	1.07513	1.00344	0.900158	0.849991	
0	0	0	0	0	0	0	0	0	0	0	1.00001	2.54324	2.09976	1.53158	1.05466	0.821424	0.664829	0.656043	0.682713	0.727129	0.932006	1.07978	1.17875	1.23669	1.22636	1.08101	1.00967	0.904512	0.892999	
0	0	0	0	0	0	0	0	0	0	0.0240415	0.939874	2.54512	2.30181	1.49795	1.05834	0.705623	0.63789	0.588889	0.679613	0.782522	0.967066	1.12227	1.2273	1.22589	1.1679	1.10954	0.953168	0.896893	0.871665	
0	0	0	0	0	0	0	0	0	0	0.0160277	0.942102	2.69594	2.21453	1.39425	1.02522	0.746749	0.65617	0.660347	0.71216	0.764292	0.926268	1.06697	1.21663	1.24553	1.22228	1.09234	0.976939	0.889999	0.869633	
