1 1.12623 0
2 1.14967 0.0234344
3 1.13306 0.0214221
4 1.11795 0.0213955
5 1.11781 0.0165735
6 1.12393 0.0148517
7 1.11829 0.0137617
8 1.11492 0.012386
9 1.10709 0.0134371
10 1.1124 0.0131383
11 1.10892 0.0123841
12 1.11339 0.0121564
13 1.10991 0.0117098
14 1.10589 0.0115608
15 1.10358 0.0110095
16 1.10553 0.0104824
17 1.10164 0.0105887
18 1.10207 0.00999271
19 1.10135 0.00947991
20 1.10063 0.00902218
21 1.10344 0.00902968
22 1.10527 0.00880335
23 1.10598 0.00844148
24 1.10469 0.00818447
25 1.10198 0.00830434
26 1.10068 0.00808444
27 1.09995 0.00781359
28 1.09712 0.00804273
29 1.09587 0.00785998
30 1.09474 0.00767706
31 1.09865 0.00838897
32 1.10189 0.00874781
33 1.10006 0.00867368
34 1.09923 0.00845622
35 1.1007 0.00834241
36 1.10108 0.00811629
37 1.10078 0.00789969
38 1.10173 0.00774772
39 1.10297 0.00764802
40 1.10233 0.00748187
41 1.10266 0.00730433
42 1.10247 0.00713069
43 1.10102 0.00711301
44 1.10134 0.00695702
45 1.10178 0.0068146
46 1.10194 0.00666665
47 1.10129 0.00655537
48 1.10219 0.00648086
49 1.10381 0.00655095
50 1.10521 0.00656918
51 1.1086 0.0072743
52 1.10852 0.00713343
53 1.10735 0.00709449
54 1.10805 0.00699665
55 1.10866 0.00689578
56 1.10745 0.00688024
57 1.10769 0.00676295
58 1.10798 0.00665142
59 1.10729 0.00657346
60 1.1071 0.00646589
61 1.10593 0.00646598
62 1.10478 0.00646376
63 1.10453 0.00636507
64 1.10499 0.00628139
65 1.10467 0.00619208
66 1.10422 0.00611425
67 1.10314 0.00611915
68 1.10297 0.00603068
69 1.10237 0.00597282
70 1.10253 0.00588901
71 1.10249 0.00580561
72 1.10297 0.00574434
73 1.10339 0.00568067
74 1.10272 0.00564352
75 1.10204 0.00560927
76 1.10201 0.00553506
77 1.10203 0.00546276
78 1.10217 0.00539403
79 1.10234 0.00532802
80 1.10253 0.0052643
81 1.10278 0.00520503
82 1.10251 0.00514825
83 1.10234 0.00508856
84 1.10209 0.00503393
85 1.10195 0.00497619
86 1.10163 0.00492868
87 1.10125 0.00488652
88 1.10085 0.00484751
89 1.10064 0.00479705
90 1.10091 0.00475083
91 1.10111 0.00470264
92 1.10155 0.00467245
93 1.10125 0.004632
94 1.1013 0.00458275
95 1.10118 0.00453579
96 1.10138 0.00449264
97 1.1007 0.00449825
98 1.10064 0.00445243
99 1.10123 0.00444609
100 1.10095 0.00441006
