1.003	11.4743
1.00601	12.3759
1.00903	12.2451
1.01205	12.4675
1.01509	11.8504
1.01814	14.5436
1.02119	13.0151
1.02425	12.314
1.02733	12.6312
1.03041	11.3537
1.0335	11.3826
1.0366	13.5876
1.03971	11.6083
1.04283	12.1243
1.04596	11.473
1.0491	11.7696
1.05224	12.8295
1.0554	8.85471
1.05857	12.3772
1.06174	12.8561
1.06493	12.7784
1.06812	13.7029
1.07133	10.5909
1.07454	12.6201
1.07776	13.5649
1.081	12.3751
1.08424	14.7981
1.08749	12.2037
1.09075	13.0675
1.09403	13.5636
1.09731	13.5403
1.1006	11.0178
1.1039	13.918
1.10721	12.8623
1.11054	12.6326
1.11387	14.1409
1.11721	12.231
1.12056	10.7704
1.12392	14.1559
1.12729	12.1155
1.13068	12.2654
1.13407	13.349
1.13747	12.6601
1.14088	11.5174
1.14431	13.5152
1.14774	9.88086
1.15118	10.5791
1.15464	14.4535
1.1581	12.726
1.16157	11.0441
1.16506	13.909
1.16855	15.1594
1.17206	12.7508
1.17558	14.9494
1.1791	13.5508
1.18264	13.5052
1.18619	12.7394
1.18975	12.1649
1.19331	11.4651
1.19689	12.7496
1.20049	11.043
1.20409	11.4143
1.2077	13.7595
1.21132	12.6711
1.21496	11.1525
1.2186	11.3985
1.22226	12.8039
1.22592	12.7046
1.2296	10.483
1.23329	11.7331
1.23699	13.8984
1.2407	14.0415
1.24442	11.5924
1.24816	14.1352
1.2519	10.8709
1.25566	12.1379
1.25942	11.5189
1.2632	11.9601
1.26699	12.3427
1.27079	13.3902
1.2746	12.5943
1.27843	10.3661
1.28226	13.5611
1.28611	11.6717
1.28997	11.6791
1.29384	12.5827
1.29772	13.2412
1.30161	11.3054
1.30552	13.2843
1.30944	13.4128
1.31336	13.045
1.3173	15.4249
1.32126	11.602
1.32522	12.6431
1.32919	11.5388
1.33318	12.2656
1.33718	11.9448
1.34119	13.946
1.34522	11.433
1.34925	13.5057
1.3533	11.9177
1.35736	11.0424
1.36143	9.80509
1.36552	12.6
1.36961	12.5186
1.37372	12.427
1.37784	11.8832
1.38198	11.8612
1.38612	12.6125
1.39028	11.6611
1.39445	12.1103
1.39864	11.0314
1.40283	13.7271
1.40704	12.2662
1.41126	12.4759
1.41549	11.6001
1.41974	12.2743
1.424	10.8744
1.42827	11.5726
1.43256	11.7546
1.43685	11.7722
1.44117	11.7031
1.44549	12.0891
1.44983	12.3106
1.45417	11.6971
1.45854	10.9941
1.46291	11.676
1.4673	12.1058
1.4717	15.3472
1.47612	14.0917
1.48055	11.8341
1.48499	11.871
1.48944	12.8279
1.49391	12.6353
1.49839	9.77409
1.50289	10.3072
1.5074	11.5822
1.51192	12.1468
1.51646	14.5139
1.521	13.1056
1.52557	10.3164
1.53014	12.3788
1.53474	15.004
1.53934	9.92757
1.54396	12.6852
1.54859	12.7766
1.55323	12.5283
1.55789	13.9567
1.56257	12.6578
1.56726	11.9766
1.57196	11.0269
1.57667	12.7486
1.5814	12.4857
1.58615	14.07
1.59091	13.5706
1.59568	11.5985
1.60047	10.1292
1.60527	9.98192
1.61008	11.7308
1.61491	11.4653
1.61976	9.94129
1.62462	14.6781
1.62949	11.1225
1.63438	10.1143
1.63928	10.2231
1.6442	12.0576
1.64913	11.9847
1.65408	12.5006
1.65904	10.4257
1.66402	9.04588
1.66901	13.6333
1.67402	12.8615
1.67904	9.89542
1.68408	13.4196
1.68913	11.1655
1.6942	13.7285
1.69928	12.3334
1.70438	11.8083
1.70949	12.7693
1.71462	12.3344
1.71976	10.4875
1.72492	11.9579
1.7301	12.1725
1.73529	11.9558
1.74049	11.0949
1.74572	11.7696
1.75095	13.1167
1.75621	11.7816
1.76147	12.186
1.76676	10.6301
1.77206	13.1822
1.77738	13.4828
1.78271	12.3625
1.78806	11.5518
1.79342	11.2187
1.7988	13.1346
1.8042	11.1009
1.80961	11.9474
1.81504	11.1888
1.82048	12.187
1.82594	13.5865
1.83142	10.632
1.83692	11.3245
1.84243	11.9595
1.84795	11.4667
1.8535	10.8159
1.85906	11.7567
1.86464	12.0999
1.87023	13.567
1.87584	10.1163
1.88147	11.4561
1.88711	12.9374
1.89277	11.6812
1.89845	12.4584
1.90415	9.5233
1.90986	12.3624
1.91559	11.7696
1.92134	13.3705
1.9271	11.4912
1.93288	11.8178
1.93868	11.1286
1.9445	12.3795
1.95033	11.3249
1.95618	12.509
1.96205	9.95742
1.96794	9.66318
1.97384	12.1661
1.97976	10.9638
1.9857	9.57234
1.99166	12.3415
1.99763	11.865
2.00363	13.0188
2.00964	11.722
2.01566	10.677
2.02171	9.82287
2.02778	8.84738
2.03386	10.7949
2.03996	11.271
2.04608	11.9951
2.05222	10.0866
2.05838	11.3131
2.06455	11.0728
2.07075	11.4141
2.07696	11.8478
2.08319	10.1712
2.08944	12.8801
2.09571	11.279
2.10199	11.4129
2.1083	11.0988
2.11462	12.5621
2.12097	9.72221
2.12733	10.9731
2.13371	10.9823
2.14011	10.5012
2.14653	13.5215
2.15297	11.7988
2.15943	11.2644
2.16591	11.925
2.17241	8.27083
2.17893	12.1862
2.18546	11.2507
2.19202	10.39
2.1986	11.6558
2.20519	11.064
2.21181	10.6966
2.21844	9.92613
2.2251	9.14399
2.23177	12.1038
2.23847	9.76116
2.24518	11.0694
2.25192	12.94
2.25868	11.0232
2.26545	9.85178
2.27225	12.4973
2.27906	11.5807
2.2859	11.4645
2.29276	9.08399
2.29964	10.1066
2.30654	11.6386
2.31346	10.1686
2.3204	11.486
2.32736	11.1138
2.33434	11.211
2.34134	14.1303
2.34837	11.1504
2.35541	12.6372
2.36248	11.6944
2.36957	10.9377
2.37667	9.38685
2.3838	12.8364
2.39096	9.23927
2.39813	11.145
2.40532	9.74754
2.41254	12.3623
2.41978	10.8132
2.42704	10.9733
2.43432	10.6982
2.44162	11.3719
2.44894	10.9667
2.45629	12.2948
2.46366	10.7374
2.47105	10.4711
2.47846	9.79685
2.4859	10.5438
2.49336	9.72003
2.50084	10.8149
2.50834	11.3587
2.51587	10.0453
2.52341	12.7709
2.53098	10.9181
2.53858	12.4789
2.54619	11.0312
2.55383	9.78411
2.56149	12.0317
2.56918	10.6124
2.57688	10.1792
2.58461	12.0657
2.59237	9.66
2.60015	9.22383
2.60795	10.6794
2.61577	10.369
2.62362	11.1176
2.63149	10.7815
2.63938	11.7203
2.6473	10.2984
2.65524	10.2629
2.66321	12.2799
2.6712	8.53427
2.67921	10.2772
2.68725	12.901
2.69531	11.6035
2.7034	10.9019
2.71151	9.16881
2.71964	12.156
2.7278	11.1094
2.73598	12.2449
2.74419	10.584
2.75242	11.1723
2.76068	11.9953
2.76896	9.52029
2.77727	9.5056
2.7856	9.85235
2.79396	8.63582
2.80234	11.2543
2.81075	10.0219
2.81918	10.4705
2.82764	10.2124
2.83612	10.4634
2.84463	10.7288
2.85316	8.09216
2.86172	10.3231
2.87031	10.8314
2.87892	11.3043
2.88756	10.7742
2.89622	10.5443
2.90491	11.0193
2.91362	10.4081
2.92236	10.0287
2.93113	11.1693
2.93992	9.16504
2.94874	10.8324
2.95759	10.2374
2.96646	9.29796
2.97536	11.122
2.98429	10.8519
2.99324	10.2318
3.00222	9.41611
3.01123	9.48151
3.02026	9.30367
3.02932	11.0436
3.03841	9.83585
3.04752	12.7538
3.05667	10.3214
3.06584	10.7302
3.07503	10.0315
3.08426	9.10183
3.09351	10.1048
3.10279	10.0064
3.1121	8.96796
3.12144	9.14087
3.1308	10.4741
3.14019	9.77572
3.14961	9.57321
3.15906	10.8183
3.16854	9.43145
3.17805	10.7604
3.18758	11.5968
3.19714	8.57402
3.20673	8.36853
3.21635	8.19805
3.226	8.98095
3.23568	7.51497
3.24539	9.65399
3.25512	9.6027
3.26489	9.77778
3.27468	8.76361
3.28451	10.5142
3.29436	10.8675
3.30425	10.2485
3.31416	8.6083
3.3241	8.28276
3.33407	8.82275
3.34407	8.86875
3.35411	9.74037
3.36417	9.27083
3.37426	8.90017
3.38438	10.7253
3.39454	9.40981
3.40472	9.24721
3.41494	10.0343
3.42518	11.2368
3.43546	9.89052
3.44576	6.89318
3.4561	9.25244
3.46647	8.60518
3.47687	11.7485
3.4873	11.1276
3.49776	7.42152
3.50825	9.94022
3.51878	10.2359
3.52933	9.4261
3.53992	9.44596
3.55054	9.49659
3.56119	8.40953
3.57188	12.0582
3.58259	10.8797
3.59334	11.428
3.60412	9.59769
3.61493	11.7093
3.62578	8.58298
3.63666	7.90846
3.64757	10.8747
3.65851	9.55583
3.66948	8.35407
3.68049	10.2366
3.69153	7.82789
3.70261	9.68782
3.71372	11.2164
3.72486	8.89102
3.73603	10.6806
3.74724	9.36806
3.75848	10.5418
3.76976	10.638
3.78107	8.82357
3.79241	9.15397
3.80379	8.75795
3.8152	8.37434
3.82664	7.91177
3.83812	8.71837
3.84964	7.81588
3.86119	8.35873
3.87277	10.5065
3.88439	10.0622
3.89604	12.0212
3.90773	8.77997
3.91945	8.97144
3.93121	9.08799
3.943	11.1794
3.95483	7.47863
3.9667	9.83947
3.9786	8.14017
3.99053	8.18098
4.00251	8.80891
4.01451	8.2687
4.02656	10.8432
4.03864	8.68124
4.05075	8.89188
4.0629	10.846
4.07509	10.221
4.08732	9.13295
4.09958	9.15886
4.11188	8.03307
4.12422	8.92232
4.13659	9.99565
4.149	8.25062
4.16144	8.69415
4.17393	9.84936
4.18645	8.68966
4.19901	9.77405
4.21161	10.3046
4.22424	9.25178
4.23691	7.29743
4.24963	7.60756
4.26237	9.30897
4.27516	9.20006
4.28799	8.91909
4.30085	10.4722
4.31375	8.51883
4.32669	8.31295
4.33967	7.50409
4.35269	10.8491
4.36575	9.11097
4.37885	8.20608
4.39199	8.13344
4.40516	7.68496
4.41838	7.40583
4.43163	9.13102
4.44493	10.2805
4.45826	6.62407
4.47164	9.51026
4.48505	9.01347
4.49851	8.67492
4.512	8.40187
4.52554	8.33546
4.53911	9.95208
4.55273	9.66778
4.56639	8.6662
4.58009	8.81802
4.59383	8.53324
4.60761	8.48165
4.62143	11.3131
4.6353	9.22039
4.6492	8.09472
4.66315	8.41227
4.67714	7.08792
4.69117	9.99226
4.70525	6.5332
4.71936	7.85199
4.73352	8.85139
4.74772	9.22315
4.76196	8.78491
4.77625	7.47964
4.79058	10.2988
4.80495	9.63946
4.81937	8.75519
4.83382	7.43141
4.84832	8.40252
4.86287	9.47422
4.87746	8.87302
4.89209	9.93401
4.90677	7.63184
4.92149	7.58821
4.93625	8.62255
4.95106	8.55604
4.96591	6.72415
4.98081	7.57832
4.99575	7.39859
5.01074	11.2178
5.02577	8.47596
5.04085	7.76675
5.05597	9.05519
5.07114	7.3568
5.08635	7.22541
5.10161	8.34921
5.11692	9.54536
5.13227	6.93113
5.14767	7.27636
5.16311	9.71606
5.1786	7.84634
5.19413	8.92052
5.20972	7.94036
5.22535	9.42174
5.24102	10.6201
5.25674	9.35839
5.27252	8.39927
5.28833	6.16641
5.3042	7.65073
5.32011	8.02811
5.33607	7.40649
5.35208	8.09244
5.36813	9.36603
5.38424	7.01494
5.40039	6.50932
5.41659	7.34507
5.43284	7.5829
5.44914	8.09083
5.46549	7.46709
5.48189	8.59244
5.49833	8.4824
5.51483	6.7236
5.53137	6.79305
5.54796	7.55969
5.56461	7.12559
5.5813	9.2383
5.59805	7.66297
5.61484	6.91782
5.63168	7.05304
5.64858	6.62309
5.66553	8.10471
5.68252	7.6607
5.69957	7.11753
5.71667	9.09578
5.73382	8.00318
5.75102	6.92422
5.76827	8.61277
5.78558	6.9357
5.80293	8.2339
5.82034	7.38306
5.8378	6.18091
5.85532	7.06508
5.87288	7.18179
5.8905	6.73286
5.90817	8.13454
5.9259	8.75945
5.94368	9.23411
5.96151	7.95499
5.97939	6.96612
5.99733	7.38393
6.01532	6.94403
6.03337	6.66748
6.05147	7.60243
6.06962	7.49296
6.08783	8.71801
6.10609	6.32537
6.12441	7.03916
6.14279	6.16447
6.16121	5.6831
6.1797	9.0031
6.19824	6.6496
6.21683	9.33192
6.23548	9.78869
6.25419	7.71973
6.27295	8.64578
6.29177	7.59928
6.31065	6.5165
6.32958	7.61196
6.34857	8.00903
6.36761	6.70979
6.38672	7.01917
6.40588	5.92422
6.42509	7.34178
6.44437	6.43677
6.4637	7.12726
6.48309	7.40693
6.50254	7.62336
6.52205	6.34887
6.54162	6.82792
6.56124	6.87662
6.58092	6.84828
6.60067	7.8431
6.62047	7.53314
6.64033	7.02151
6.66025	7.37004
6.68023	7.76472
6.70027	6.4193
6.72037	5.76172
6.74053	6.0267
6.76076	6.60785
6.78104	6.4302
6.80138	7.34935
6.82179	7.27123
6.84225	7.44803
6.86278	6.00592
6.88337	7.03092
6.90402	5.97248
6.92473	6.73291
6.9455	6.91955
6.96634	6.09369
6.98724	7.78952
7.0082	7.85557
7.02922	6.97473
7.05031	5.85607
7.07146	6.39126
7.09268	7.30478
7.11396	5.33196
7.1353	7.52839
7.1567	6.55622
7.17817	5.60525
7.19971	6.67798
7.22131	7.86697
7.24297	7.4366
7.2647	7.84988
7.28649	6.17623
7.30835	6.55516
7.33028	5.58898
7.35227	7.23993
7.37433	5.82051
7.39645	6.62073
7.41864	6.63145
7.44089	6.47663
7.46322	6.22624
7.48561	6.42967
7.50806	6.70127
7.53059	5.74112
7.55318	5.88191
7.57584	6.39532
7.59857	6.40119
7.62136	7.02785
7.64423	7.86734
7.66716	6.79557
7.69016	7.05348
7.71323	6.92296
7.73637	6.20891
7.75958	6.88931
7.78286	5.29047
7.80621	6.84942
7.82963	7.04293
7.85311	6.02525
7.87667	6.46176
7.9003	6.61809
7.924	7.11546
7.94778	5.76885
7.97162	7.04762
7.99553	5.41892
8.01952	6.12057
8.04358	6.44523
8.06771	5.65845
8.09191	6.23742
8.11619	6.2978
8.14054	6.67274
8.16496	6.71346
8.18945	5.77132
8.21402	6.6933
8.23867	5.40441
8.26338	7.4536
8.28817	5.24509
8.31304	5.47374
8.33797	5.42722
8.36299	5.65354
8.38808	6.5193
8.41324	5.56198
8.43848	6.3971
8.4638	5.74514
8.48919	5.51213
8.51466	5.76476
8.5402	5.29474
8.56582	6.00592
8.59152	5.61699
8.61729	5.41679
8.64314	6.03424
8.66907	6.53738
8.69508	6.32709
8.72117	6.14576
8.74733	5.77897
8.77357	4.98699
8.79989	5.15409
8.82629	6.52518
8.85277	6.41491
8.87933	6.10637
8.90597	6.30357
8.93269	6.48175
8.95948	6.79376
8.98636	5.88569
9.01332	6.07133
9.04036	7.45026
9.06748	5.13265
9.09468	6.03973
9.12197	6.8779
9.14933	5.80822
9.17678	4.86532
9.20431	5.94727
9.23193	6.99212
9.25962	6.05458
9.2874	5.33173
9.31526	5.11038
9.34321	6.51854
